File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF071DWM	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR206RXT	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										AKAP8L-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF143KCR/, /files/ENCFF013ZUT/	1419168	Gene Yeo, UCSD	bef7058c083b9888debcd3d7ea43a63a		https://www.encodeproject.org/files/ENCFF071DWM/@@download/ENCFF071DWM.bed.gz				released	s3://encode-public/2016/11/30/1fe29124-07a5-4df0-874a-7d13746a27f2/ENCFF071DWM.bed.gz	mixed read lengths		
ENCFF374PBK	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR349KMG	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										UCHL5-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF922LSS/, /files/ENCFF713NFZ/, /files/ENCFF912GTJ/, /files/ENCFF488QYF/, /files/ENCFF886HUH/, /files/ENCFF039QTN/	412159	Gene Yeo, UCSD	9aabb97f1c276788282bcfa6ad757bce		https://www.encodeproject.org/files/ENCFF374PBK/@@download/ENCFF374PBK.bed.gz				released	s3://encode-public/2018/06/08/0cc354a9-36f6-4d08-8dbb-29858d48505c/ENCFF374PBK.bed.gz	mixed read lengths		
ENCFF365LFU	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR349KMG	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										UCHL5-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF903GDN/, /files/ENCFF357UDV/, /files/ENCFF660XGG/, /files/ENCFF269URO/, /files/ENCFF156WVL/, /files/ENCFF952TJF/	424786	Gene Yeo, UCSD	4599c3d25647b60e4a556a6f9f00a5c4		https://www.encodeproject.org/files/ENCFF365LFU/@@download/ENCFF365LFU.bed.gz				released	s3://encode-public/2018/12/03/9f3822de-89f6-456a-a8fa-990ba0de3321/ENCFF365LFU.bed.gz	mixed read lengths		
ENCFF912GTJ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR349KMG	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										UCHL5-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	2	2_1							/files/ENCFF488QYF/, /files/ENCFF886HUH/	3279867	Gene Yeo, UCSD	0346c97a94f4b805476007e8c5a7d9e8		https://www.encodeproject.org/files/ENCFF912GTJ/@@download/ENCFF912GTJ.bed.gz				released	s3://encode-public/2016/11/30/02638057-525f-49a6-a8ec-0bc250842245/ENCFF912GTJ.bed.gz	mixed read lengths		
ENCFF713NFZ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR349KMG	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										UCHL5-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	1	1_1							/files/ENCFF922LSS/, /files/ENCFF886HUH/	2695930	Gene Yeo, UCSD	b0d9aa5edd009dedb3addbe3dd96ac4d		https://www.encodeproject.org/files/ENCFF713NFZ/@@download/ENCFF713NFZ.bed.gz				released	s3://encode-public/2016/11/30/c399c58e-aa6d-4877-8a9f-9aa657a87fa9/ENCFF713NFZ.bed.gz	mixed read lengths		
ENCFF357UDV	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR349KMG	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										UCHL5-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	1	1_1							/files/ENCFF903GDN/, /files/ENCFF156WVL/	2727062	Gene Yeo, UCSD	93ae53ed110335de37ed8bbe588019d5		https://www.encodeproject.org/files/ENCFF357UDV/@@download/ENCFF357UDV.bed.gz				released	s3://encode-public/2016/11/30/90a10050-f576-43d5-940e-e2f7c39c7e84/ENCFF357UDV.bed.gz	mixed read lengths		
ENCFF660XGG	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR349KMG	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										UCHL5-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	2	2_1							/files/ENCFF952TJF/, /files/ENCFF156WVL/	3311696	Gene Yeo, UCSD	5c97c3fd5cd434ecc883dbe3d08e0e61		https://www.encodeproject.org/files/ENCFF660XGG/@@download/ENCFF660XGG.bed.gz				released	s3://encode-public/2016/11/30/db34496c-75f8-4ea5-a26d-fe28e81e2176/ENCFF660XGG.bed.gz	mixed read lengths		
ENCFF357ABQ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR887FHF	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										FASTKD2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF885BWV/, /files/ENCFF943JBN/, /files/ENCFF158VSM/, /files/ENCFF039QTN/, /files/ENCFF223JNG/, /files/ENCFF928RKY/	14705	Gene Yeo, UCSD	dec30badc02631540f0e452bab33236e		https://www.encodeproject.org/files/ENCFF357ABQ/@@download/ENCFF357ABQ.bed.gz				released	s3://encode-public/2018/06/08/f76059df-efb1-4dae-835c-339a1bcbfa79/ENCFF357ABQ.bed.gz	mixed read lengths		
ENCFF423SOR	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR887FHF	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										FASTKD2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF267DFP/, /files/ENCFF769KHB/, /files/ENCFF278SLD/, /files/ENCFF718VRE/, /files/ENCFF269URO/, /files/ENCFF367FDD/	14852	Gene Yeo, UCSD	730afd78d6d7325f4cdd0d9871080ee3		https://www.encodeproject.org/files/ENCFF423SOR/@@download/ENCFF423SOR.bed.gz				released	s3://encode-public/2018/12/03/fcc7b160-cc06-453b-9a3e-1c1c36d0fec0/ENCFF423SOR.bed.gz	mixed read lengths		
ENCFF885BWV	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR887FHF	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										FASTKD2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF223JNG/, /files/ENCFF928RKY/	624516	Gene Yeo, UCSD	d8ddb24c0818081804c2bc082525ce52		https://www.encodeproject.org/files/ENCFF885BWV/@@download/ENCFF885BWV.bed.gz				released	s3://encode-public/2016/11/30/82a7f9a9-46e9-4ba2-b927-05e13dbec2f7/ENCFF885BWV.bed.gz	mixed read lengths		
ENCFF943JBN	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR887FHF	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										FASTKD2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF158VSM/, /files/ENCFF928RKY/	1223603	Gene Yeo, UCSD	a18bbb9308b0467420fbc1a17ce48cf2		https://www.encodeproject.org/files/ENCFF943JBN/@@download/ENCFF943JBN.bed.gz				released	s3://encode-public/2016/11/30/513f1347-16b5-4996-b0e1-99a096206591/ENCFF943JBN.bed.gz	mixed read lengths		
ENCFF267DFP	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR887FHF	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										FASTKD2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF769KHB/, /files/ENCFF367FDD/	619447	Gene Yeo, UCSD	86c3cf33cfadde4ce947352b86769066		https://www.encodeproject.org/files/ENCFF267DFP/@@download/ENCFF267DFP.bed.gz				released	s3://encode-public/2016/11/30/9c94c503-2f07-4a6a-a3af-091b2f4b947f/ENCFF267DFP.bed.gz	mixed read lengths		
ENCFF718VRE	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR887FHF	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										FASTKD2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF278SLD/, /files/ENCFF367FDD/	1224528	Gene Yeo, UCSD	d38dd77822a26dc33ff10f7f1fe87851		https://www.encodeproject.org/files/ENCFF718VRE/@@download/ENCFF718VRE.bed.gz				released	s3://encode-public/2016/11/30/c1e6ce2b-8715-449d-bc6f-cd8a9f4149e8/ENCFF718VRE.bed.gz	mixed read lengths		
ENCFF329VBT	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR258QKO	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										XRCC6-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF727MET/, /files/ENCFF424DIC/, /files/ENCFF564IUM/, /files/ENCFF007DHU/, /files/ENCFF039QTN/, /files/ENCFF636DUC/	18188	Gene Yeo, UCSD	5729eef5ad10f00cd8d151fb611f903f		https://www.encodeproject.org/files/ENCFF329VBT/@@download/ENCFF329VBT.bed.gz				released	s3://encode-public/2018/06/08/5921821b-4534-4143-87f7-8ac5dfe84635/ENCFF329VBT.bed.gz	mixed read lengths		
ENCFF958GMP	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR258QKO	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										XRCC6-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF293KBS/, /files/ENCFF269URO/, /files/ENCFF455DRN/, /files/ENCFF297MTE/, /files/ENCFF337RLS/, /files/ENCFF984WTC/	18497	Gene Yeo, UCSD	80453abadbd65a5ca4c3d125beb54661		https://www.encodeproject.org/files/ENCFF958GMP/@@download/ENCFF958GMP.bed.gz				released	s3://encode-public/2018/12/03/54fdff0f-b0d0-436c-a6be-7c4813d98ed2/ENCFF958GMP.bed.gz	mixed read lengths		
ENCFF007DHU	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR258QKO	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										XRCC6-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF636DUC/, /files/ENCFF424DIC/	1508830	Gene Yeo, UCSD	481ca8ba0ca9ffd1e82a807526dfd687		https://www.encodeproject.org/files/ENCFF007DHU/@@download/ENCFF007DHU.bed.gz				released	s3://encode-public/2016/11/30/b5eaeb4d-21ce-4cd0-a21e-d955c1df7e95/ENCFF007DHU.bed.gz	mixed read lengths		
ENCFF564IUM	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR258QKO	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										XRCC6-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF727MET/, /files/ENCFF424DIC/	2037111	Gene Yeo, UCSD	90ea1e7789b3f41baca58fc4bf65096f		https://www.encodeproject.org/files/ENCFF564IUM/@@download/ENCFF564IUM.bed.gz				released	s3://encode-public/2016/11/30/a4ac04ce-fc40-481b-b15a-24a5044cbd59/ENCFF564IUM.bed.gz	mixed read lengths		
ENCFF293KBS	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR258QKO	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										XRCC6-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF455DRN/, /files/ENCFF984WTC/	2024638	Gene Yeo, UCSD	b8a7dbb847dc780e0c4cd5f33a323dc6		https://www.encodeproject.org/files/ENCFF293KBS/@@download/ENCFF293KBS.bed.gz				released	s3://encode-public/2016/11/30/7d6a508e-6516-4a78-a335-210283e3b9d0/ENCFF293KBS.bed.gz	mixed read lengths		
ENCFF297MTE	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR258QKO	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										XRCC6-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF337RLS/, /files/ENCFF984WTC/	1491152	Gene Yeo, UCSD	27263a41c26d8e49e100b2eb8ab145d5		https://www.encodeproject.org/files/ENCFF297MTE/@@download/ENCFF297MTE.bed.gz				released	s3://encode-public/2016/11/30/321c039a-f38f-45e5-9383-4ff144f8dcff/ENCFF297MTE.bed.gz	mixed read lengths		
ENCFF368MXJ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR006OEQ	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										FAM120A-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF150KMB/, /files/ENCFF901AAL/, /files/ENCFF847OPT/, /files/ENCFF668AFD/, /files/ENCFF039QTN/, /files/ENCFF225RJI/	134725	Gene Yeo, UCSD	f62640a0b6c87778b2244981156ebe92		https://www.encodeproject.org/files/ENCFF368MXJ/@@download/ENCFF368MXJ.bed.gz				released	s3://encode-public/2018/06/08/2aa0893c-1b66-4d46-8121-40d9ca93facf/ENCFF368MXJ.bed.gz	mixed read lengths		
ENCFF158AOV	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR006OEQ	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										FAM120A-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF499ZKI/, /files/ENCFF016RWW/, /files/ENCFF188HFB/, /files/ENCFF269URO/, /files/ENCFF184QYU/, /files/ENCFF948CVQ/	138877	Gene Yeo, UCSD	5d59fb0616a993433acbae81e4099b3b		https://www.encodeproject.org/files/ENCFF158AOV/@@download/ENCFF158AOV.bed.gz				released	s3://encode-public/2018/12/03/e564ff2f-933f-49b7-938a-385dc94a5162/ENCFF158AOV.bed.gz	mixed read lengths		
ENCFF150KMB	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR006OEQ	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										FAM120A-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF225RJI/, /files/ENCFF847OPT/	935057	Gene Yeo, UCSD	9b1ac35f0ec600e621892f2e5d84727d		https://www.encodeproject.org/files/ENCFF150KMB/@@download/ENCFF150KMB.bed.gz				released	s3://encode-public/2016/11/30/3c659329-c692-4334-9840-cad90b7bca82/ENCFF150KMB.bed.gz	mixed read lengths		
ENCFF901AAL	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR006OEQ	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										FAM120A-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF668AFD/, /files/ENCFF847OPT/	1641232	Gene Yeo, UCSD	9331202223b1b5c4b51f74beb0b5d699		https://www.encodeproject.org/files/ENCFF901AAL/@@download/ENCFF901AAL.bed.gz				released	s3://encode-public/2016/11/30/e589fd20-3c72-4fc3-b57b-4a383b79cae1/ENCFF901AAL.bed.gz	mixed read lengths		
ENCFF188HFB	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR006OEQ	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										FAM120A-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF184QYU/, /files/ENCFF948CVQ/	968824	Gene Yeo, UCSD	db4d5fd3f988cc5c29b8ef587e9ed228		https://www.encodeproject.org/files/ENCFF188HFB/@@download/ENCFF188HFB.bed.gz				released	s3://encode-public/2016/11/30/9a03f151-138a-49d0-b924-66cbc4d685b3/ENCFF188HFB.bed.gz	mixed read lengths		
ENCFF016RWW	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR006OEQ	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										FAM120A-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF499ZKI/, /files/ENCFF948CVQ/	1662653	Gene Yeo, UCSD	d4a3a9afec48161b221116f08bc9354f		https://www.encodeproject.org/files/ENCFF016RWW/@@download/ENCFF016RWW.bed.gz				released	s3://encode-public/2016/11/30/0a181067-1e7d-44c5-94c2-41a56b4ae1f9/ENCFF016RWW.bed.gz	mixed read lengths		
ENCFF342PGS	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR412NOW	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										HNRNPM-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF030ZRP/, /files/ENCFF854QQW/, /files/ENCFF462KTW/, /files/ENCFF016LSY/, /files/ENCFF259AUE/, /files/ENCFF039QTN/	137173	Gene Yeo, UCSD	0afb36746f7a54c54dadf49078a17ee6		https://www.encodeproject.org/files/ENCFF342PGS/@@download/ENCFF342PGS.bed.gz				released	s3://encode-public/2018/06/08/d142f8dd-f377-4b01-a3ee-b3bf2adfd9d4/ENCFF342PGS.bed.gz			
ENCFF445ENC	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR412NOW	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										HNRNPM-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF050PTL/, /files/ENCFF379LZD/, /files/ENCFF269URO/, /files/ENCFF532ADX/, /files/ENCFF005PKK/, /files/ENCFF327FBF/	137556	Gene Yeo, UCSD	abea3a5c80d80ab2deb8851b28a9394d		https://www.encodeproject.org/files/ENCFF445ENC/@@download/ENCFF445ENC.bed.gz				released	s3://encode-public/2018/12/03/2b2a5e00-5a60-472c-9ad1-3c0979605980/ENCFF445ENC.bed.gz			
ENCFF016LSY	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR412NOW	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										HNRNPM-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF854QQW/, /files/ENCFF030ZRP/	1553727	Gene Yeo, UCSD	2e2f24d859af412c899611889c35598e		https://www.encodeproject.org/files/ENCFF016LSY/@@download/ENCFF016LSY.bed.gz				released	s3://encode-public/2016/11/30/27989a97-b335-4ccd-98f0-b7929145ac42/ENCFF016LSY.bed.gz			
ENCFF462KTW	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR412NOW	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										HNRNPM-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF259AUE/, /files/ENCFF030ZRP/	1602363	Gene Yeo, UCSD	36ed49d615488faa6a757d6918b421e2		https://www.encodeproject.org/files/ENCFF462KTW/@@download/ENCFF462KTW.bed.gz				released	s3://encode-public/2016/11/30/de6f58bd-5088-460e-a269-f74b3fa0b21e/ENCFF462KTW.bed.gz			
ENCFF005PKK	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR412NOW	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										HNRNPM-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF379LZD/, /files/ENCFF532ADX/	1608245	Gene Yeo, UCSD	1ad29e63383fefbd785bed408f24b8ac		https://www.encodeproject.org/files/ENCFF005PKK/@@download/ENCFF005PKK.bed.gz				released	s3://encode-public/2016/11/30/4809359b-92c4-4bcc-af7c-db1f747ffe37/ENCFF005PKK.bed.gz			
ENCFF327FBF	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR412NOW	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										HNRNPM-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF050PTL/, /files/ENCFF532ADX/	1558444	Gene Yeo, UCSD	ff7b5d5e551a7c71d520b649b3ad8257		https://www.encodeproject.org/files/ENCFF327FBF/@@download/ENCFF327FBF.bed.gz				released	s3://encode-public/2016/11/30/66d2da3e-03bc-4cb0-8fec-3e97f1b14b1e/ENCFF327FBF.bed.gz			
ENCFF651CNX	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR663WES	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										BUD13-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF104FKE/, /files/ENCFF102QYZ/, /files/ENCFF130YZF/, /files/ENCFF068QGD/, /files/ENCFF560OAU/, /files/ENCFF039QTN/	180951	Gene Yeo, UCSD	2c4685bcc3bf3010a0f0a1d1f8b1418c		https://www.encodeproject.org/files/ENCFF651CNX/@@download/ENCFF651CNX.bed.gz				released	s3://encode-public/2018/06/08/955c02ee-da9d-4e43-8e30-675f8dd42ed8/ENCFF651CNX.bed.gz	mixed read lengths		
ENCFF262ILV	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR663WES	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										BUD13-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF807GJE/, /files/ENCFF086LQG/, /files/ENCFF563BNB/, /files/ENCFF269URO/, /files/ENCFF102FKE/, /files/ENCFF419MOS/	190962	Gene Yeo, UCSD	ef8618a123bb7075e2020ab88b154f8b		https://www.encodeproject.org/files/ENCFF262ILV/@@download/ENCFF262ILV.bed.gz				released	s3://encode-public/2018/12/03/e0df6f84-2565-4807-87af-4e088f9cde68/ENCFF262ILV.bed.gz	mixed read lengths		
ENCFF560OAU	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR663WES	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										BUD13-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF130YZF/, /files/ENCFF068QGD/	2702466	Gene Yeo, UCSD	6e68f595c21867b17b4cec31f41cf52b		https://www.encodeproject.org/files/ENCFF560OAU/@@download/ENCFF560OAU.bed.gz				released	s3://encode-public/2016/11/30/0ce9cf13-4431-4f16-8190-0119858d1873/ENCFF560OAU.bed.gz	mixed read lengths		
ENCFF102QYZ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR663WES	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										BUD13-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF104FKE/, /files/ENCFF068QGD/	2875314	Gene Yeo, UCSD	abe5e426edfe288b4f4467cfd8df8ecc		https://www.encodeproject.org/files/ENCFF102QYZ/@@download/ENCFF102QYZ.bed.gz				released	s3://encode-public/2016/11/30/3f49abd6-da48-43d2-8e25-67efd233e905/ENCFF102QYZ.bed.gz	mixed read lengths		
ENCFF419MOS	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR663WES	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										BUD13-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF563BNB/, /files/ENCFF102FKE/	2912156	Gene Yeo, UCSD	cdb791d94b0797864faf2bd06592f129		https://www.encodeproject.org/files/ENCFF419MOS/@@download/ENCFF419MOS.bed.gz				released	s3://encode-public/2016/11/30/56993eb6-4043-4705-86b2-2372022c4117/ENCFF419MOS.bed.gz	mixed read lengths		
ENCFF807GJE	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR663WES	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										BUD13-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF086LQG/, /files/ENCFF102FKE/	2736469	Gene Yeo, UCSD	f7a8f856fee4eeb215058685af2bbb8a		https://www.encodeproject.org/files/ENCFF807GJE/@@download/ENCFF807GJE.bed.gz				released	s3://encode-public/2016/11/30/ebe1030e-cc7c-4d2d-81a4-ea02945a9b3a/ENCFF807GJE.bed.gz	mixed read lengths		
ENCFF322GPD	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR133QEA	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										SF3B1-human	RNA				ultraviolet irradiation	strand-specific	2016-10-31	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF498GFT/, /files/ENCFF766KGY/, /files/ENCFF177PRH/, /files/ENCFF865PNX/, /files/ENCFF210VRR/, /files/ENCFF039QTN/	840	Gene Yeo, UCSD	8c8a5293929e651e74c9fa085b91e253		https://www.encodeproject.org/files/ENCFF322GPD/@@download/ENCFF322GPD.bed.gz				released	s3://encode-public/2018/06/08/f1735cf1-83b5-4da7-8105-b275587466bb/ENCFF322GPD.bed.gz			
ENCFF887ARJ	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR133QEA	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										SF3B1-human	RNA				ultraviolet irradiation	strand-specific	2016-10-31	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF959GNA/, /files/ENCFF421JRL/, /files/ENCFF564ARY/, /files/ENCFF269URO/, /files/ENCFF359HHB/, /files/ENCFF724XML/	1016	Gene Yeo, UCSD	0d8bcd7fc899009ede34d9af81a436f6		https://www.encodeproject.org/files/ENCFF887ARJ/@@download/ENCFF887ARJ.bed.gz				released	s3://encode-public/2018/12/03/452bf4bd-8882-425a-8709-df8bec938f7c/ENCFF887ARJ.bed.gz			
ENCFF498GFT	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR133QEA	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										SF3B1-human	RNA				ultraviolet irradiation	strand-specific	2016-10-31	ENCODE		see document	175-300	1	1_1							/files/ENCFF177PRH/, /files/ENCFF865PNX/	672368	Gene Yeo, UCSD	b59e3dac5d44858abca863fc052274e5		https://www.encodeproject.org/files/ENCFF498GFT/@@download/ENCFF498GFT.bed.gz				released	s3://encode-public/2016/11/30/c9510dfa-d90e-4cf2-85d7-4221afd0edbf/ENCFF498GFT.bed.gz			
